#[unix-s]	[s]	[yyyy]	[mm]	[dd]	[HH]	[MM]	[SS]	[deg]	[deg]	[mbar]	[0-1]	[ppb]	[ppb]	[ppm]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppb]	[ppb]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppm]	[ppb]	[km]	[PVU]	[K]	[km]	[hPa]	[hPa]	[K]	[K]	[km]	[km]	[deg]	[no]	[no]	[no]	[ppmv]	[s]
descriptor \
unitime	TimeCRef	year	month	day	hour	min	sec	lon	lat	p	type	CH4	d_CH4	CO2	d_CO2	N2O	d_N2O	SF6	d_SF6	int_CO	int_O3	int_H2O_gas	int_NO	int_NOy	int_acetone	int_acetonitrile	int_CO2	int_CH4	int_h_rel_TP	int_PV	int_Tpot	int_z_km	int_dp_strop_hpa	int_dp_dtrop_hpa	int_pt_rel_sTP_K	int_pt_rel_dTP_K	int_z_rel_sTP_km	int_z_rel_dTP_km	int_eqlat	flight	canister	standard	cal_MR	dt_analysis_CO2
1190082491	102491	2007	9	18	4	28	11	5.06	50.54	240.36	0	1747.252	0.9627	383.071	0.0555	313.009	0.1101	6.095	0.0298	43.00	253.06	8.99	nan	nan	nan	nan	383.11	nan	2.06	8.24	342.30	10.63	-27.77	-82.89	9.87	19.98	0.71	1.89	60.92	207	172	1	378.789846	277151
1193256694	79894	2007	10	24	22	11	34	18.24	48.59	286.84	0	1822.397	0.7198	382.662	0.0306	321.141	0.0978	6.401	0.0265	87.91	69.39	95.10	nan	0.57	nan	nan	382.83	nan	-0.87	0.46	317.47	9.47	50.71	47.02	-8.67	-6.78	-1.24	-1.14	36.97	210	90	1	378.789846	162162
1193261776	84976	2007	10	24	23	36	16	32.93	44.11	261.50	0	1813.808	0.7165	383.161	0.0307	320.738	0.0977	6.368	0.0264	83.16	79.05	68.85	nan	1.16	nan	nan	383.42	nan	-0.49	2.05	321.70	10.18	29.31	24.03	-6.02	-6.42	-0.76	-0.65	49.67	210	92	1	378.789846	167384
1193264317	87517	2007	10	25	0	18	37	40.59	42.39	261.45	0	1834.623	0.7247	382.466	0.0306	321.542	0.0979	6.489	0.0269	97.92	41.35	116.11	nan	0.09	nan	nan	382.57	nan	nan	0.17	326.25	10.33	78.52	80.48	-9.70	-10.60	-2.23	-2.29	14.68	210	93	1	378.789846	169995
1193266859	90059	2007	10	25	1	0	59	48.13	41.12	261.47	0	1806.860	0.7137	381.586	0.0305	321.508	0.0979	6.401	0.0265	77.97	40.03	111.29	nan	0.18	nan	nan	381.69	nan	nan	0.41	325.02	10.31	73.10	69.48	-9.83	-8.14	-2.05	-1.93	32.10	210	94	1	378.789846	172605
1193269399	92599	2007	10	25	1	43	19	53.98	44.58	260.36	0	1808.007	0.7142	381.666	0.0305	320.459	0.0977	6.333	0.0262	73.22	103.72	23.57	nan	0.61	nan	nan	381.75	nan	0.07	2.86	321.28	10.20	54.85	11.90	-12.99	-1.74	-1.49	-0.31	53.73	210	95	1	378.789846	175217
1193274485	97685	2007	10	25	3	8	5	69.35	47.72	222.58	0	1809.594	0.7148	382.394	0.0306	320.446	0.0977	6.344	0.0263	74.02	94.86	20.68	nan	nan	nan	nan	382.51	nan	-0.08	2.55	327.47	11.02	9.23	7.80	-3.21	-2.78	-0.27	-0.23	47.77	210	97	1	378.789846	180435
1193277028	100228	2007	10	25	3	50	28	78.27	47.22	222.61	0	1791.230	0.7075	381.677	0.0305	319.211	0.0974	6.248	0.0259	53.38	147.61	13.39	0.06	0.71	nan	nan	381.91	nan	0.55	7.07	337.70	10.91	-27.27	-64.16	10.40	19.13	0.73	1.61	56.35	210	98	1	378.789846	183044
1193279572	102772	2007	10	25	4	32	52	86.17	45.21	212.02	0	1782.514	0.7041	381.886	0.0306	318.390	0.0972	6.193	0.0257	49.96	170.30	11.93	0.12	1.07	nan	nan	382.07	nan	0.78	6.36	336.66	11.27	-18.02	-27.18	8.05	11.23	0.51	0.75	53.80	210	99	1	378.789846	185652
1193282113	105313	2007	10	25	5	15	13	93.96	42.67	212.08	0	1810.421	0.7151	381.875	0.0305	320.634	0.0977	6.318	0.0262	69.10	96.84	22.29	0.18	0.72	nan	nan	382.13	nan	-0.02	2.45	330.53	11.39	1.78	7.41	-0.77	-2.97	-0.06	-0.22	45.63	210	100	1	378.789846	188263
1193287194	110394	2007	10	25	6	39	54	104.30	35.13	212.04	0	1790.245	0.7071	381.722	0.0305	319.380	0.0974	6.289	0.0261	52.64	146.65	9.43	0.09	0.71	nan	nan	381.91	nan	0.53	4.35	346.60	11.65	59.20	-2.64	-29.44	-5.06	-2.52	-0.29	41.95	210	102	1	378.789846	193486
1193300738	37538	2007	10	25	10	25	38	113.67	22.01	375.72	0	1827.014	0.7217	381.494	0.0305	321.725	0.0980	6.338	0.0263	110.72	51.98	381.15	nan	nan	nan	nan	381.93	nan	nan	0.07	337.89	8.08	276.62	289.28	-30.65	-46.20	-8.60	-9.37	7.09	211	103	1	378.789846	188038
1193303384	40184	2007	10	25	11	9	44	118.71	18.45	177.39	0	1781.858	0.7038	382.007	0.0306	321.290	0.0979	6.358	0.0263	75.35	nan	19.63	nan	nan	nan	nan	382.16	nan	nan	0.21	354.91	13.26	82.84	86.50	-18.73	-22.37	-3.68	-3.90	9.65	211	105	1	378.789846	195696
1193313298	50098	2007	10	25	13	54	58	120.45	16.46	274.89	0	1802.599	0.7120	381.559	0.0305	321.383	0.0979	6.369	0.0264	79.08	31.49	976.48	nan	nan	nan	nan	381.76	nan	nan	0.53	345.56	10.30	183.31	189.60	-24.91	-33.54	-6.74	-7.12	25.45	212	106	1	378.789846	190934
1193315932	52732	2007	10	25	14	38	52	116.06	20.41	195.90	0	1811.467	0.7155	382.925	0.0306	321.750	0.0980	6.424	0.0266	110.47	36.34	25.39	nan	nan	nan	nan	382.99	nan	nan	0.25	353.47	12.62	90.80	104.53	-16.71	-23.30	-3.99	-4.51	11.13	212	108	1	378.789846	198604
1193336820	73620	2007	10	25	20	27	0	99.80	39.79	280.40	0	1818.553	0.7183	382.348	0.0306	321.563	0.0979	6.384	0.0265	83.18	53.27	62.53	nan	nan	nan	nan	382.30	nan	nan	0.75	320.37	9.71	56.03	151.33	-11.91	-92.30	-1.43	-6.15	45.20	213	111	1	378.789846	193172
1193342203	79004	2007	10	25	21	56	43	87.95	44.23	243.73	0	1819.059	0.7185	382.617	0.0306	321.464	0.0979	6.436	0.0267	82.75	68.65	28.85	nan	nan	nan	nan	383.00	nan	-0.68	3.92	324.44	10.41	7.20	-6.02	-2.05	1.77	-0.19	0.15	53.60	213	112	1	378.789846	196541
1193347588	84388	2007	10	25	23	26	28	74.25	49.56	240.20	0	1791.873	0.7078	382.261	0.0306	319.001	0.0973	6.279	0.0260	62.05	134.30	22.91	nan	0.48	nan	nan	382.25	nan	0.43	5.40	323.10	10.51	2.65	-23.05	-0.87	5.87	-0.07	0.57	61.36	213	113	1	378.789846	196308
1193352972	89772	2007	10	26	0	56	12	56.53	53.82	240.20	0	1771.364	0.6997	382.363	0.0306	316.202	0.0967	6.204	0.0257	47.42	208.85	15.47	nan	nan	nan	nan	382.46	nan	1.30	6.71	330.25	10.62	-20.81	79.29	7.40	-35.98	0.53	-2.80	57.53	213	114	1	378.789846	196076
1193363748	100548	2007	10	26	3	55	48	16.50	52.68	208.35	0	1742.946	0.6885	382.820	0.0306	311.899	0.0956	6.057	0.0251	33.93	325.32	5.96	nan	1.16	nan	nan	383.21	nan	2.76	7.21	347.45	11.60	-57.72	-89.01	21.91	29.25	1.59	2.30	52.04	213	116	1	378.789846	195604
1194991213	82813	2007	11	13	23	0	13	19.71	49.89	287.07	0	1825.917	1.2343	384.240	0.0457	320.602	0.0849	6.388	0.0311	nan	87.88	14.74	nan	0.49	nan	nan	383.95	nan	-0.15	2.84	312.70	8.97	11.31	7.04	-3.04	-1.64	-0.27	-0.17	57.22	214	118	1	378.789846	163291
1195001382	92982	2007	11	14	1	49	42	54.82	46.79	222.56	0	1810.825	1.2241	382.414	0.0455	321.130	0.0850	6.378	0.0310	79.07	78.42	30.82	nan	0.48	nan	nan	382.42	nan	-0.37	2.31	327.08	11.04	14.86	25.35	-5.44	-10.49	-0.44	-0.79	42.08	214	122	1	378.789846	173788
1195003922	95522	2007	11	14	2	32	2	63.21	45.41	222.55	0	1794.415	1.2130	381.950	0.0455	320.340	0.0848	6.316	0.0307	61.33	119.75	18.27	nan	0.57	nan	nan	381.88	nan	0.30	4.78	335.64	11.01	-36.11	-37.77	10.65	11.59	0.91	0.96	45.04	214	123	1	378.789846	176416
1195010278	101878	2007	11	14	4	17	58	83.31	41.45	211.99	0	1804.308	1.2197	381.998	0.0455	321.017	0.0850	6.394	0.0311	72.82	89.21	24.54	0.21	0.47	nan	nan	381.98	nan	-0.11	2.33	331.85	11.43	19.32	14.51	-7.20	-4.97	-0.60	-0.44	38.77	214	139	1	378.789846	255676
1195012820	104420	2007	11	14	5	0	20	89.60	37.97	212.00	0	1798.140	1.2155	382.035	0.0455	320.461	0.0848	6.322	0.0307	nan	110.12	19.66	0.12	0.38	nan	nan	382.01	nan	0.20	3.37	338.14	11.51	7.33	1.91	-2.77	-0.65	-0.22	-0.06	38.38	214	140	1	378.789846	258300
1195016632	108232	2007	11	14	6	3	52	98.73	32.61	212.01	0	1797.563	1.2152	382.398	0.0455	321.552	0.0851	6.270	0.0305	79.09	78.99	14.90	0.11	0.28	nan	nan	382.50	nan	-0.38	1.54	350.40	11.75	113.87	144.24	-45.50	-83.48	-4.83	-6.96	28.68	214	128	1	378.789846	189544
1195017902	109502	2007	11	14	6	25	2	100.89	30.72	212.00	0	1806.606	1.2213	383.163	0.0456	321.708	0.0851	6.375	0.0310	110.43	42.92	42.27	0.09	0.20	nan	nan	383.22	nan	nan	0.02	348.70	11.85	105.94	134.21	-38.36	-65.17	-4.58	-6.08	1.51	214	142	1	378.789846	263548
1195020444	112044	2007	11	14	7	7	24	105.75	27.42	212.00	0	1837.138	1.2419	383.204	0.0456	322.096	0.0852	6.463	0.0314	134.36	35.41	43.95	nan	nan	nan	nan	383.28	nan	nan	-0.22	350.57	12.00	100.87	125.21	-19.77	-42.64	-3.93	-5.34	-12.98	214	143	1	378.789846	266174
1195021715	113315	2007	11	14	7	28	35	108.54	25.86	212.00	0	1845.471	1.2475	383.246	0.0456	322.475	0.0853	6.543	0.0318	149.03	37.64	49.79	0.04	0.16	nan	nan	383.46	nan	nan	0.05	349.75	12.05	99.87	123.83	-15.09	-37.03	-3.86	-5.22	4.07	214	130	1	378.789846	194791
1195022974	114574	2007	11	14	7	49	34	111.23	24.08	307.50	0	1844.801	1.2471	384.616	0.0458	322.204	0.0852	6.526	0.0317	155.25	51.76	145.90	nan	nan	nan	nan	384.58	nan	nan	0.10	342.56	9.70	200.40	206.59	-26.37	-31.51	-6.90	-7.24	9.83	214	144	1	378.789846	268810
1195030285	35485	2007	11	14	9	51	25	114.35	21.49	298.94	0	1809.363	1.2231	383.392	0.0456	321.763	0.0851	6.491	0.0316	88.23	37.81	170.06	nan	nan	nan	nan	385.53	nan	nan	0.10	343.94	9.71	203.14	209.81	-23.04	-31.71	-7.03	-7.42	10.09	215	131	1	378.789846	194335
1195031430	36630	2007	11	14	10	10	30	116.76	20.28	216.10	0	1805.107	1.2203	383.057	0.0456	321.663	0.0851	6.397	0.0311	86.92	28.34	60.36	nan	0.04	nan	nan	383.29	nan	nan	0.07	351.58	11.98	118.10	124.36	-15.88	-23.97	-4.74	-5.10	4.86	215	132	1	378.789846	198358
1195032915	38115	2007	11	14	10	35	15	119.42	18.17	216.04	0	1805.320	1.2204	383.008	0.0456	321.542	0.0851	6.394	0.0311	88.71	28.95	263.08	nan	0.04	nan	nan	383.00	nan	nan	0.09	351.63	11.98	118.45	121.07	-15.34	-18.51	-4.75	-4.90	6.11	215	133	1	378.789846	202039
1195043518	48718	2007	11	14	13	31	58	120.80	16.19	275.10	0	1803.575	1.2192	383.162	0.0456	321.272	0.0850	6.500	0.0316	98.27	27.43	1755.39	nan	nan	nan	nan	383.95	nan	nan	0.27	346.36	10.21	174.51	199.51	-17.10	-56.22	-6.09	-7.73	17.29	216	134	1	378.789846	196600
1195044671	49871	2007	11	14	13	51	11	119.00	18.15	195.92	0	1797.897	1.2154	382.923	0.0456	321.506	0.0851	6.421	0.0312	84.60	30.22	297.86	nan	nan	nan	nan	383.15	nan	nan	0.07	352.89	12.62	95.40	97.91	-12.52	-15.48	-3.95	-4.09	4.67	216	135	1	378.789846	200615
1195046157	51357	2007	11	14	14	15	57	116.32	20.37	195.86	0	1803.473	1.2191	383.072	0.0456	321.615	0.0851	6.446	0.0313	88.60	26.96	112.16	nan	0.02	nan	nan	383.40	nan	nan	0.06	352.46	12.63	96.73	104.89	-13.12	-24.49	-4.03	-4.50	4.01	216	136	1	378.789846	204297
1197905181	59181	2007	12	17	16	26	21	-29.55	61.99	273.99	0	1820.027	0.9300	385.357	0.0343	321.832	0.0931	6.460	0.0383	nan	42.05	99.01	nan	nan	nan	nan	386.16	nan	nan	-0.01	316.93	9.48	51.92	54.80	-6.06	-7.78	-1.31	-1.40	-0.48	218	149	1	378.789846	280567
1197910391	64391	2007	12	17	17	53	11	-54.55	63.28	261.50	0	1769.688	0.9043	382.496	0.0340	316.129	0.0918	6.172	0.0366	nan	226.77	10.08	nan	1.16	nan	nan	383.36	nan	1.26	7.54	323.37	9.37	-91.05	-93.33	24.61	25.11	1.93	1.98	76.43	218	151	1	378.789846	285687
1197912995	66996	2007	12	17	18	36	35	-64.70	61.25	261.50	0	1765.772	0.9023	382.637	0.0341	315.128	0.0916	6.173	0.0366	nan	250.22	9.85	nan	1.16	nan	nan	383.46	nan	1.55	7.66	322.89	9.34	-75.99	-78.97	21.16	21.86	1.64	1.70	78.49	218	152	1	378.789846	288249
1197915608	69608	2007	12	17	19	20	8	-74.60	58.80	226.80	0	1746.206	0.8923	382.254	0.0340	311.287	0.0908	6.085	0.0361	nan	339.72	6.35	nan	1.01	nan	nan	383.15	nan	2.49	7.51	342.89	10.26	-100.75	-128.58	37.86	43.37	2.39	2.92	65.04	218	153	1	378.789846	290802
1197918221	72221	2007	12	17	20	3	41	-83.18	55.63	206.76	0	1739.893	0.8891	382.308	0.0340	310.310	0.0905	6.077	0.0361	nan	381.94	8.48	0.06	0.65	nan	nan	384.06	nan	2.87	7.17	347.01	10.90	-60.57	-57.19	31.97	30.63	1.61	1.53	55.47	218	154	1	378.789846	293357
1197920828	74828	2007	12	17	20	47	8	-90.33	51.98	205.79	0	1759.167	0.8989	382.260	0.0340	313.971	0.0914	6.137	0.0364	nan	278.19	9.45	0.04	0.65	nan	nan	383.62	nan	1.90	6.93	350.04	11.14	-124.28	-146.83	43.37	47.77	3.08	3.51	47.97	218	155	1	378.789846	295916
1197926038	80038	2007	12	17	22	13	58	-100.35	43.76	205.78	0	1789.132	0.9142	382.783	0.0341	320.038	0.0927	6.274	0.0372	nan	132.32	19.35	nan	nan	nan	nan	384.48	nan	0.39	6.30	336.28	11.44	-23.34	-17.93	16.19	13.43	0.67	0.52	47.39	218	157	1	378.789846	301034
1204029616	49216	2008	2	26	13	40	16	120.75	16.00	312.47	0	1791.165	1.5601	386.562	0.0503	322.230	0.0976	6.464	0.0328	102.77	29.08	622.23	nan	nan	nan	nan	388.05	nan	nan	0.01	343.03	9.38	221.41	227.86	-30.34	-40.11	-7.60	-8.01	3.89	222	134	4	384.440608	185114
1204030752	50352	2008	2	26	13	59	12	118.97	17.98	237.90	0	1821.513	1.5865	387.014	0.0503	322.886	0.0978	6.467	0.0328	111.49	23.05	167.12	nan	nan	nan	nan	387.11	nan	nan	0.05	348.01	11.31	145.51	155.69	-24.55	-39.56	-5.69	-6.33	6.67	222	135	4	384.440608	189144
1204032237	51837	2008	2	26	14	23	57	116.31	20.23	237.89	0	1782.553	1.5526	385.879	0.0502	322.534	0.0977	6.399	0.0324	85.64	21.90	67.00	nan	nan	nan	nan	385.86	nan	nan	0.01	347.10	11.30	140.95	154.10	-21.69	-38.97	-5.43	-6.24	3.53	222	136	4	384.440608	192827
1204047148	66748	2008	2	26	18	32	28	102.40	30.41	272.68	0	1800.844	1.5685	384.688	0.0500	322.584	0.0977	6.364	0.0323	103.73	57.25	22.75	nan	nan	nan	nan	384.57	nan	nan	0.90	347.65	10.01	-62.54	186.39	17.68	-54.76	1.43	-7.27	24.63	223	138	4	384.440608	188250
1206567748	81748	2008	3	26	22	42	28	20.34	49.91	286.80	0	1799.833	1.2995	386.673	0.0458	319.226	0.3859	6.407	0.0376	nan	126.88	33.12	nan	nan	nan	nan	386.54	nan	-0.03	2.70	320.47	8.99	-80.09	8.58	12.00	-4.67	1.41	-0.26	48.16	224	90	4	384.440608	160214
1206567748	81748	2008	3	26	22	42	28	20.34	49.91	286.80	0	1799.833	1.2995	386.673	0.0458	319.226	0.3859	6.407	0.0376	nan	126.88	33.12	nan	nan	nan	nan	386.54	nan	-0.03	2.70	320.47	8.99	-80.09	8.58	12.00	-4.67	1.41	-0.26	48.16	224	90	4	384.440608	755620
1206572830	86830	2008	3	27	0	7	10	38.78	47.41	260.17	0	1725.704	1.2460	382.907	0.0454	306.309	0.3736	6.096	0.0358	43.82	376.25	8.00	nan	0.87	nan	nan	383.04	nan	1.06	5.83	339.90	9.76	-172.78	-198.72	37.12	40.04	3.47	3.81	43.31	224	92	4	384.440608	165464
1206572830	86830	2008	3	27	0	7	10	38.78	47.41	260.17	0	1725.704	1.2460	382.907	0.0454	306.309	0.3736	6.096	0.0358	43.82	376.25	8.00	nan	0.87	nan	nan	383.04	nan	1.06	5.83	339.90	9.76	-172.78	-198.72	37.12	40.04	3.47	3.81	43.31	224	92	4	384.440608	760874
1206575372	89372	2008	3	27	0	49	32	46.85	45.91	260.21	0	1807.885	1.3053	386.981	0.0459	320.443	0.3871	6.436	0.0378	105.51	91.09	54.74	nan	0.37	nan	nan	387.10	nan	-0.46	1.08	320.16	10.02	19.56	161.87	-4.90	-99.57	-0.50	-6.25	42.52	224	93	4	384.440608	168092
1206575372	89372	2008	3	27	0	49	32	46.85	45.91	260.21	0	1807.885	1.3053	386.981	0.0459	320.443	0.3871	6.436	0.0378	105.51	91.09	54.74	nan	0.37	nan	nan	387.10	nan	-0.46	1.08	320.16	10.02	19.56	161.87	-4.90	-99.57	-0.50	-6.25	42.52	224	93	4	384.440608	763500
1206577913	91913	2008	3	27	1	31	53	54.69	46.81	260.21	0	1807.698	1.3052	386.985	0.0459	320.840	0.3874	6.463	0.0380	103.01	87.71	63.73	nan	0.37	nan	nan	387.18	nan	-0.59	1.07	321.28	10.14	48.27	36.91	-9.14	-4.78	-1.29	-0.96	41.58	224	94	4	384.440608	170717
1206577913	91913	2008	3	27	1	31	53	54.69	46.81	260.21	0	1807.698	1.3052	386.985	0.0459	320.840	0.3874	6.463	0.0380	103.01	87.71	63.73	nan	0.37	nan	nan	387.18	nan	-0.59	1.07	321.28	10.14	48.27	36.91	-9.14	-4.78	-1.29	-0.96	41.58	224	94	4	384.440608	766125
1206580454	94454	2008	3	27	2	14	14	62.56	45.61	260.21	0	1802.576	1.3015	386.725	0.0458	321.536	0.3881	6.451	0.0379	95.07	63.96	95.01	0.04	0.34	nan	nan	386.85	nan	nan	0.55	322.70	10.19	45.66	61.62	-8.75	-17.65	-1.22	-1.76	34.31	224	95	4	384.440608	173342
1206580454	94454	2008	3	27	2	14	14	62.56	45.61	260.21	0	1802.576	1.3015	386.725	0.0458	321.536	0.3881	6.451	0.0379	95.07	63.96	95.01	0.04	0.34	nan	nan	386.85	nan	nan	0.55	322.70	10.19	45.66	61.62	-8.75	-17.65	-1.22	-1.76	34.31	224	95	4	384.440608	768756
1206585535	99536	2008	3	27	3	38	55	78.64	43.08	236.78	0	1767.451	1.2761	384.410	0.0456	314.984	0.3819	6.243	0.0367	69.32	223.63	14.08	nan	nan	nan	nan	384.80	nan	0.43	5.95	332.98	10.68	-18.44	-36.19	7.15	11.52	0.48	0.91	46.67	224	97	4	384.440608	178595
1206585535	99536	2008	3	27	3	38	55	78.64	43.08	236.78	0	1767.451	1.2761	384.410	0.0456	314.984	0.3819	6.243	0.0367	69.32	223.63	14.08	nan	nan	nan	nan	384.80	nan	0.43	5.95	332.98	10.68	-18.44	-36.19	7.15	11.52	0.48	0.91	46.67	224	97	4	384.440608	774009
1206588077	102078	2008	3	27	4	21	17	85.83	40.05	236.70	0	1809.780	1.3067	387.189	0.0459	321.786	0.3883	6.462	0.0380	102.61	59.60	38.43	0.03	0.15	nan	nan	387.29	nan	nan	1.40	324.66	10.72	8.22	18.29	-3.63	-9.04	-0.22	-0.53	39.47	224	98	4	384.440608	181219
1206588077	102078	2008	3	27	4	21	17	85.83	40.05	236.70	0	1809.780	1.3067	387.189	0.0459	321.786	0.3883	6.462	0.0380	102.61	59.60	38.43	0.03	0.15	nan	nan	387.29	nan	nan	1.40	324.66	10.72	8.22	18.29	-3.63	-9.04	-0.22	-0.53	39.47	224	98	4	384.440608	776633
1206590619	104619	2008	3	27	5	3	39	92.14	36.56	236.76	0	1799.995	1.2996	386.937	0.0459	319.593	0.3863	6.412	0.0377	97.26	104.32	56.56	0.02	0.22	nan	nan	386.94	nan	-0.26	2.04	325.62	10.79	16.26	12.61	-4.91	-3.45	-0.45	-0.35	40.18	224	99	4	384.440608	183843
1206590619	104619	2008	3	27	5	3	39	92.14	36.56	236.76	0	1799.995	1.2996	386.937	0.0459	319.593	0.3863	6.412	0.0377	97.26	104.32	56.56	0.02	0.22	nan	nan	386.94	nan	-0.26	2.04	325.62	10.79	16.26	12.61	-4.91	-3.45	-0.45	-0.35	40.18	224	99	4	384.440608	779259
1206593165	107165	2008	3	27	5	46	5	98.27	32.95	214.91	0	1782.095	1.2867	384.696	0.0456	321.352	0.3879	6.311	0.0371	58.65	89.21	13.70	0.13	0.33	nan	nan	385.04	nan	-0.55	2.85	343.84	11.53	-66.17	57.63	18.26	-12.97	1.76	-1.98	29.10	224	100	4	384.440608	186463
1206593165	107165	2008	3	27	5	46	5	98.27	32.95	214.91	0	1782.095	1.2867	384.696	0.0456	321.352	0.3879	6.311	0.0371	58.65	89.21	13.70	0.13	0.33	nan	nan	385.04	nan	-0.55	2.85	343.84	11.53	-66.17	57.63	18.26	-12.97	1.76	-1.98	29.10	224	100	4	384.440608	781879
1206598248	112248	2008	3	27	7	10	48	108.52	25.97	214.99	0	1793.124	1.2946	386.752	0.0458	322.338	0.3889	6.447	0.0379	89.24	49.54	68.09	0.65	0.75	nan	nan	387.03	nan	nan	-0.03	347.30	11.79	108.58	135.64	-25.46	-54.54	-4.26	-5.94	-1.88	224	102	4	384.440608	191712
1206598248	112248	2008	3	27	7	10	48	108.52	25.97	214.99	0	1793.124	1.2946	386.752	0.0458	322.338	0.3889	6.447	0.0379	89.24	49.54	68.09	0.65	0.75	nan	nan	387.03	nan	nan	-0.03	347.30	11.79	108.58	135.64	-25.46	-54.54	-4.26	-5.94	-1.88	224	102	4	384.440608	787130
1206620887	48488	2008	3	27	13	28	7	120.72	16.09	311.46	0	1811.436	1.3079	387.861	0.0460	322.439	0.3890	6.471	0.0380	100.26	59.68	124.99	nan	nan	nan	nan	388.44	nan	nan	0.12	341.85	9.34	218.85	233.98	-28.40	-56.65	-7.44	-8.40	14.27	226	106	4	384.440608	192689
1206620887	48488	2008	3	27	13	28	7	120.72	16.09	311.46	0	1811.436	1.3079	387.861	0.0460	322.439	0.3890	6.471	0.0380	100.26	59.68	124.99	nan	nan	nan	nan	388.44	nan	nan	0.12	341.85	9.34	218.85	233.98	-28.40	-56.65	-7.44	-8.40	14.27	226	106	4	384.440608	788107
1206623506	51106	2008	3	27	14	11	46	116.67	20.04	238.08	0	1796.351	1.2970	385.956	0.0457	322.211	0.3888	6.420	0.0377	79.88	49.39	75.01	0.02	0.51	nan	nan	385.75	nan	nan	0.08	346.49	11.24	136.08	153.86	-21.96	-42.54	-5.15	-6.22	11.19	226	108	4	384.440608	200404
1206623506	51106	2008	3	27	14	11	46	116.67	20.04	238.08	0	1796.351	1.2970	385.956	0.0457	322.211	0.3888	6.420	0.0377	79.88	49.39	75.01	0.02	0.51	nan	nan	385.75	nan	nan	0.08	346.49	11.24	136.08	153.86	-21.96	-42.54	-5.15	-6.22	11.19	226	108	4	384.440608	795822
1206640340	67940	2008	3	27	18	52	20	103.12	29.72	272.61	0	1817.251	1.3121	386.464	0.0458	322.515	0.3890	6.427	0.0378	100.13	69.86	171.43	nan	0.44	nan	nan	386.28	nan	nan	1.20	340.37	10.06	168.51	198.37	-51.73	-84.67	-6.38	-8.02	26.42	227	110	4	384.440608	193906
1206640340	67940	2008	3	27	18	52	20	103.12	29.72	272.61	0	1817.251	1.3121	386.464	0.0458	322.515	0.3890	6.427	0.0378	100.13	69.86	171.43	nan	0.44	nan	nan	386.28	nan	nan	1.20	340.37	10.06	168.51	198.37	-51.73	-84.67	-6.38	-8.02	26.42	227	110	4	384.440608	789322
1206645724	73324	2008	3	27	20	22	4	93.02	36.14	272.62	0	1830.308	1.3215	387.528	0.0459	321.161	0.3878	6.429	0.0378	nan	70.08	99.54	nan	0.27	nan	nan	387.23	nan	-1.28	0.67	321.00	9.89	44.44	55.53	-10.24	-14.76	-1.15	-1.48	36.57	227	111	4	384.440608	193688
1206645724	73324	2008	3	27	20	22	4	93.02	36.14	272.62	0	1830.308	1.3215	387.528	0.0459	321.161	0.3878	6.429	0.0378	nan	70.08	99.54	nan	0.27	nan	nan	387.23	nan	-1.28	0.67	321.00	9.89	44.44	55.53	-10.24	-14.76	-1.15	-1.48	36.57	227	111	4	384.440608	789106
1206651108	78708	2008	3	27	21	51	48	81.80	42.10	280.31	0	1738.999	1.2556	383.030	0.0454	310.380	0.3775	6.186	0.0363	44.04	370.51	12.47	nan	1.37	nan	nan	382.89	nan	1.03	6.13	323.60	9.57	9.58	-49.44	-2.79	8.92	-0.23	1.07	59.62	227	112	4	384.440608	193472
1206651108	78708	2008	3	27	21	51	48	81.80	42.10	280.31	0	1738.999	1.2556	383.030	0.0454	310.380	0.3775	6.186	0.0363	44.04	370.51	12.47	nan	1.37	nan	nan	382.89	nan	1.03	6.13	323.60	9.57	9.58	-49.44	-2.79	8.92	-0.23	1.07	59.62	227	112	4	384.440608	788888
1208942246	40646	2008	4	23	11	17	26	30.15	44.73	237.86	0	1700.532	1.5101	383.308	0.0447	304.297	0.0976	6.099	0.0287	38.27	405.14	8.46	nan	nan	nan	nan	383.83	nan	1.12	8.41	338.80	10.60	-4.75	-99.45	1.81	19.94	0.13	2.25	77.81	228	148	4	384.440608	1251362
1208942246	40646	2008	4	23	11	17	26	30.15	44.73	237.86	0	1700.532	1.5101	383.308	0.0447	304.297	0.0976	6.099	0.0287	38.27	405.14	8.46	nan	nan	nan	nan	383.83	nan	1.12	8.41	338.80	10.60	-4.75	-99.45	1.81	19.94	0.13	2.25	77.81	228	148	4	384.440608	204050
1208952924	51324	2008	4	23	14	15	24	55.70	31.05	215.99	0	1790.028	1.5895	386.544	0.0450	321.048	0.1018	6.440	0.0303	76.01	102.49	29.53	nan	nan	nan	nan	387.34	nan	-0.58	3.08	337.87	11.65	27.45	60.59	-9.98	-27.49	-0.86	-2.26	35.61	228	153	4	384.440608	1266514
1208952924	51324	2008	4	23	14	15	24	55.70	31.05	215.99	0	1790.028	1.5895	386.544	0.0450	321.048	0.1018	6.440	0.0303	76.01	102.49	29.53	nan	nan	nan	nan	387.34	nan	-0.58	3.08	337.87	11.65	27.45	60.59	-9.98	-27.49	-0.86	-2.26	35.61	228	153	4	384.440608	219208
